0.088893	0.121453	0.289691
0.118247	0.110678	0.271132
0.199712	0.0671568	0.233152
0.112893	0.12849	0.258644
0.108942	0.199797	0.191283
0	0.487109	0.0129103
0.0980837	0.311091	0.0908505
0.288162	0.169972	0.0418753
0.137478	0.225613	0.136921
0.000320821	0.0470454	0.452651
0.415846	0.0619814	0.0222064
0.441892	0.0210827	0.0370582
0.0397169	0.426448	0.0338521
0.0155268	0.20465	0.279853
0.267762	0.160369	0.0718876
0.35528	0.107212	0.0375541
0.428201	0.00341987	0.0684131
0.00790718	0.379225	0.11288
0.0232256	0.305768	0.171063
0.32197	0.153761	0.0242892
0.0645032	0.0133462	0.422177
0.362688	0.0511324	0.086205
0.463267	0.00831988	0.0284402
0.23741	0.205496	0.0571139
0.105841	0.0884122	0.305801
0.00199117	0.00138373	0.496669
0.0546179	0.354556	0.0908504
0.486542	0.00612191	0.00739369
0.213035	0.244221	0.0427822
0.0185832	0.165137	0.316322
0.298846	0.119363	0.0818151
0.259825	0.217039	0.0231557
0.31366	0.00205648	0.1843
0.214019	0.0431771	0.242848
0.244317	0.0315802	0.224146
0.348352	0.144114	0.00758884
0.167642	0.0191662	0.313218
0.252416	0.237751	0.00988919
0.411123	0.0850463	0.00384145
0.178731	0.177194	0.144104
0.0729168	0.0298329	0.397293
0.0617109	0.367046	0.0712801
0.45371	0.00623864	0.0400786
0.00326652	0.495743	0.00100255
0.473511	0.0187078	0.00780329
0.495568	0.00183758	0.00261437
0.143856	0.148027	0.208148
0.480446	0.0195723	0
0.230181	0.0457132	0.224144
0.452627	0.0262814	0.0211222
0.203553	0.22004	0.0764379
0.00543118	0.0584424	0.436138
0.0575495	0.433775	0.00869555
0.126339	0.319783	0.0538879
0.305878	0.0195694	0.174591
0.0457311	0.371589	0.0827083
0.136718	0.0277391	0.335571
0.0514999	0.346798	0.101719
0.309944	0.00203212	0.188043
0.203174	0.142201	0.161594
0.333724	0.16333	0.00297071
0.39683	0.0333399	0.0698646
0.0454192	0.391026	0.0635761
0.389906	0.0158109	0.0943089
0.0104107	0.469637	0.0199983
0.00937027	0.0060436	0.484627
0.25663	0.210575	0.0328071
0.163619	0.185926	0.15048
0.131766	0.00463824	0.363638
0.368538	0.0213989	0.110101
0.292927	0.0532675	0.153861
0.0454192	0.342343	0.112258
0.0912486	0.30109	0.1077
0.197704	0.0909472	0.211385
0.0359463	0.459887	0.00419108
0.127815	0.0931138	0.279093
0.206072	0.231498	0.0624713
0.240742	0.181817	0.0774692
0.113597	0.0594856	0.326937
0.30364	0.0758303	0.120546
0.0114742	0.475012	0.0135482
0.0355487	0.384852	0.0860572
0.0809298	0.317686	0.101396
0.183692	0.174797	0.141543
0.0861219	0.260624	0.153293
0.294099	0.0266248	0.17929
0.160519	0.253741	0.0857574
0.000429205	0.0571668	0.44243
0.133881	0.100057	0.266077
0.154023	0.180187	0.165819
0.0322842	0.444092	0.0236501
0.0272646	0.358942	0.113862
0.0034282	0.0251904	0.471409
0.323901	0.0207225	0.155416
0.0774905	0.0160299	0.406512
0.073162	0.0150895	0.411774
0.124257	0.335579	0.0401782
0.0333235	0.360689	0.106016
0.116034	0.132065	0.251933
0.130822	0.108167	0.261032
0.145338	0.108669	0.246015
0.0490121	0.33093	0.120083
0.0140442	0.114292	0.371674
0.226496	0.0357143	0.237807
0.284917	0.0179965	0.197112
0.0421972	0.328194	0.12962
0.340403	0.15849	0.0011264
0.403241	0.0255463	0.0712503
0.188383	0.0918587	0.219788
0.0300704	0.0811375	0.388865
0.0583795	0.0120791	0.429592
0.188763	0.263205	0.0480615
0.107895	0.325818	0.0663535
0	0.42134	0.0787321
0.384273	0.0782175	0.0375539
0.208107	0.0414464	0.250461
0.180526	0.271441	0.0480614
0.16926	0.282948	0.0478049
0.00519697	0.0138075	0.48101
0.276496	0.195092	0.0284402
0.379606	0.0691729	0.0512588
0.172525	0.193527	0.147878
0.0544922	0.10416	0.341362
0.0103312	0.466048	0.0236481
0.0936401	0.00381469	0.403444
0.0869484	0.296159	0.116942
0.281587	0.0038719	0.214556
0.114971	0.0386914	0.346356
0.299192	0.0747195	0.126106
0.0290031	0.409781	0.0612342
0.139488	0.0667717	0.29377
0.050922	0.418917	0.0301828
0.173946	0.266792	0.0592763
0.0320871	0.404923	0.0630037
0.000952152	0.139624	0.359448
0.0246085	0.0100682	0.465342
0.378133	0.0767205	0.0451746
0	0.437337	0.0626918
0.14157	0.336274	0.0221975
0.406588	0.0357916	0.0576903
0.155637	0.0743113	0.270078
0.0969519	0.0110375	0.392053
0.0382937	0.253627	0.20811
0.022393	0.00188136	0.475758
0.325454	0.0498025	0.124784
0.0319537	0.451469	0.0165959
0.100793	0.297505	0.101719
0.338149	0.134893	0.0269758
0.0384966	0.413345	0.0481805
0.0161451	0.0253521	0.458518
0.329591	0.0991968	0.0712504
0.250524	0.248369	0.00112129
0.0820237	0.233395	0.184616
0.195036	0.0381591	0.26683
0.0688369	0.278227	0.15297
0.0119408	0.479082	0.00898946
0.282058	0.0178158	0.200153
0.0344583	0.448973	0.0166144
0.117614	0.0615888	0.320837
0.224446	0.143371	0.132205
0.0326532	0.0371644	0.430212
0.0459432	0.395537	0.0585409
0.0512386	0.198489	0.250308
0.351292	0.141373	0.00739371
0.0971447	0.0249442	0.37794
0.00900909	0.190184	0.300824
0.222001	0.191489	0.0865212
0.0437147	0.287272	0.169032
0.0591439	0.109369	0.331513
0.0744457	0.00943515	0.416134
0.168078	0.280972	0.0509662
0.0355768	0.45516	0.00929404
0.0758235	0.0719505	0.352254
0.0143602	0.154188	0.331475
0.218033	0.0453024	0.236673
0.0226254	0.0355278	0.441863
0.1038	0.293623	0.102593
0.0444107	0.0872102	0.368412
0.0666106	0.269229	0.164194
0.0841139	0.235525	0.18038
0.180018	0.178469	0.141543
0.0204862	0.123951	0.355585
0.371755	0.0035029	0.124784
0.392751	0.0106145	0.0966938
0.0960103	0.30014	0.103879
0.0794734	0.097356	0.323188
0.149265	0.0293427	0.321418
0.43438	0.0642139	0.00146461
0.277427	0.0567722	0.165814
0.217589	0.215717	0.0667218
0.285289	0.213212	0.00151827
0.0281215	0.0863507	0.385596
0.248053	0.101487	0.150478
0.220723	0.211783	0.0675268
0.0798685	0.00268113	0.417486
0.0355862	0.137876	0.343242
0.0307289	0.24766	0.22165
0.0248998	0.366738	0.108376
0.450266	0.0410684	0.00870494
0.0623863	0.227555	0.210123
0.458407	0.0194287	0.0221742
0.0929877	0.376332	0.0306933
0.266393	0.0311291	0.202513
0.149593	0.301847	0.048572
0.127588	0.0699264	0.302512
0.101835	0.104437	0.293736
0.393346	0.0134493	0.0932118
0.0750436	0.107741	0.319007
0.355874	0.0237326	0.120402
0.150949	0.305391	0.0436835
0.466938	0.0290423	0.00413945
0.424898	0.074987	0.000122718
0.416051	0.0483501	0.0356107
0.0868368	0.351439	0.061792
0.163949	0.310532	0.0255461
0.160286	0.00757622	0.332171
0.15765	0.0905719	0.25179
0.0596967	0.290068	0.150261
0.0133358	0.0638353	0.42285
0.0266137	0.326586	0.146859
0.237415	0.186931	0.0756663
0.348246	0.0405814	0.111205
0.0680603	0.346798	0.0851492
0.0273825	0.336021	0.13665
0.436996	0.028708	0.0343048
0.0321439	0.438097	0.0297838
0.0138485	0.137273	0.348889
0.000935422	0.491007	0.00809336
0.0477723	0.412922	0.0393157
0.000899494	0.00754784	0.491561
0.144763	0.213064	0.142187
0.00183309	0.0320918	0.466097
0.16551	0.316988	0.0175703
0.319312	0.0264309	0.154263
0.476107	0.00890122	0.0150293
0.0214123	0.462724	0.0158763
0.00805794	0.109824	0.382149
0.117787	0.254278	0.127943
0.0258651	0.469272	0.00487313
0.179631	0.00456391	0.315817
0.139366	0.077094	0.283549
0.40004	0.0657748	0.0360826
0.185157	0.0521646	0.262695
0.173596	0.258812	0.0675989
0.0166128	0.0575925	0.425805
0.167592	0.320975	0.0114422
0.0998879	0.0949727	0.305161
0.0332698	0.454296	0.0124472
0.219972	0.177709	0.102332
0.0444683	0.423311	0.0322331
0.0142733	0.0534817	0.432253
0.0461871	0.259314	0.194506
0.258469	0.179255	0.0623877
0.274343	0.0926337	0.13314
0.0101568	0.145303	0.34455
0.48876	0	0.0112942
0.381935	0.0463037	0.0717963
0.430435	0.020435	0.0491543
0.0742838	0.340588	0.0851519
0.171361	0.0921573	0.236499
0.216385	0.181742	0.101888
0.0530581	0.443342	0.00360843
0.0202175	0.0735518	0.406265
0.0144701	0.197217	0.288341
0.244398	0.201121	0.0545039
0.0347635	0.105864	0.359421
0.00449422	0.00906839	0.486444
0.0289971	0.382576	0.0884432
0.372968	0.108073	0.0189698
0.226371	0.126519	0.147121
0.00315276	0.0207593	0.476149
0.201091	0.110211	0.188715
0.387061	0.0716951	0.0412564
0.380445	0.0387983	0.0807642
0.291315	0.154458	0.0542503
0.00140274	0.0997438	0.398864
0.181032	0.0959847	0.229132
0.206407	0.146524	0.147138
0.0284039	0.0158481	0.457895
0.133654	0.120254	0.24611
0.498417	0.00107905	0.000512893
0.0251146	0.292461	0.182514
0.09647	0.286518	0.117052
0.234251	0.125979	0.139787
0.0975619	0.0360789	0.366434
0.0257251	0.240528	0.233774
0.11674	0.0499156	0.335478
0.366634	0.0430581	0.0903355
0.271944	0.097358	0.13072
0.169265	0.26183	0.0689118
0.0398792	0.184357	0.27577
0.0718303	0.25088	0.177387
0.191338	0.272821	0.0377163
0.325842	0.0154015	0.158792
0.215204	0.114834	0.169985
0.039169	0.021745	0.439096
0.240413	0.182324	0.0772732
0.33962	0.00185899	0.158561
0.0243393	0.351066	0.124631
0.00379073	0.0152388	0.480978
0.254544	0.193823	0.0535227
0.0197656	0.0104833	0.469758
0.0639101	0.432499	0.0036085
0.121667	0.0410438	0.339701
0.128497	0.0149739	0.356564
0.00263473	0.487081	0.0102998
0.0317796	0.408401	0.059899
0.111018	0.206766	0.182301
0.363383	0.0339627	0.102667
0.316251	0.011396	0.172379
0.133956	0.1199	0.246156
0.19445	0.186225	0.119348
0.110163	0.0787805	0.31107
0.105629	0.282002	0.112394
0.311403	0.0823958	0.106222
0.0764981	0.246179	0.177369
0.0847159	0.00984659	0.405472
0.111815	0.166703	0.22149
0.410048	0.0170852	0.0728832
0.231727	0.0255367	0.242753
0.0878533	0.236857	0.175317
0.189281	0.144986	0.165759
0.368992	0.129588	0.00144342
0.172475	0.130765	0.19677
0.0223623	0.391495	0.0861626
0.0431053	0.27588	0.181027
0.343578	0.0403503	0.1161
0.122145	0.231262	0.146646
0.154881	0.230909	0.114222
0.0655341	0.417205	0.0172689
0.188631	0.0531434	0.258242
0.389374	0.0402217	0.0704374
0.0904395	0.24383	0.16576
0.210349	0.111529	0.183835
0.0858517	0.399578	0.0145781
0.395872	0.0377335	0.0664081
0.0414324	0.0418006	0.416789
0.00905477	0.123769	0.367185
0.30953	0.110927	0.0797044
0.00924462	0.101686	0.389096
0.327607	0.0271175	0.145287
0.287226	0.157307	0.0554822
0.0193512	0.476801	0.00388511
0.104579	0.279198	0.116247
0.211957	0.061418	0.226661
0.142573	0.275575	0.0819066
0.312785	0.133379	0.0539426
0.00729771	0.0482029	0.44451
0.213769	0.161113	0.125126
0.279374	0.216097	0.00453951
0.0706239	0.405055	0.0243536
0.299653	0.13565	0.0648026
0.0939607	0.0102691	0.395785
0.331305	0.066378	0.102333
0.0503903	0.234531	0.215087
0	0.499308	0.000702941
0.118341	0.0358727	0.348047
0.480512	0.0058985	0.0135971
0.0544561	0.158772	0.286783
0.0642493	0.234351	0.201467
0.00935395	0.102888	0.387784
0.248543	0.1134	0.138065
0.0353608	0.0185801	0.446096
0.00315577	0.224395	0.272486
0.216672	0.163309	0.120027
0.0661803	0.421319	0.0125236
0.0140332	0.483196	0.00278087
0.109723	0.204355	0.186008
0.0795965	0.264896	0.155562
0.11164	0.012976	0.375407
0.25101	0.0855447	0.163558
0.108396	0.21963	0.171985
0.0163207	0.216806	0.266886
0.249254	0.00852249	0.242231
0.0277887	0.222482	0.249742
0.284272	0.157934	0.0578034
0.207246	0.269614	0.0231635
0.100115	0.0290098	0.370884
0.0811426	0.38732	0.0315912
0.0573193	0.405118	0.0375764
0.0173882	0.17102	0.311604
0.199422	0.186401	0.114234
0.0830038	0.385459	0.0315912
0.0693879	0.397967	0.0326988
0.00555513	0.395005	0.104374
0.0181218	0.447585	0.034305
0.406159	0.0525303	0.0413155
0.0551409	0.0309742	0.413901
0.435752	0.00800993	0.0562516
0.189623	0.0534228	0.25697
0.145857	0.0809257	0.273229
0.27023	0.0967445	0.13314
0.0802669	0.0871871	0.337086
0.305604	0.0278739	0.16655
0.026415	0.442466	0.0311795
0.0104205	0.475742	0.013927
0.188527	0.0336084	0.277961
0.119951	0.0900205	0.290122
0.0128313	0.462308	0.0249056
0.143191	0.310893	0.0459843
0.0406549	0.353328	0.106058
0.462695	0.0283463	0.00899466
0.00476915	0.0406919	0.459964
7.19958e-05	0.0495427	0.450477
0.473789	0.0183614	0.00794142
0.00305881	0.0260988	0.470937
0.378487	0.0982028	0.0233729
0.0344181	0.0570144	0.408603
0.0978009	0.157285	0.24501
0.135115	0.0400288	0.324947
0.0716445	0.316289	0.112166
0.395382	0.0154053	0.0893081
0.00293904	0.0595428	0.437619
0.334946	0.10643	0.058685
0.0362295	0.453631	0.0102111
0.257818	0.225673	0.0165728
0.175002	0.300645	0.0244284
0.325566	0.110736	0.0637785
0.0425586	0.146381	0.311125
0.0535186	0.23538	0.2112
0.263596	0.0735875	0.162867
0.0992582	0.177165	0.223609
0.0826405	0.00017319	0.417267
0.0546382	0.393662	0.0517439
0.347173	0.102778	0.0501347
0.091382	0.0335504	0.375218
0.049874	0.433449	0.0167207
0.10153	0.18122	0.217281
0.335613	0.0847951	0.0797283
0.388792	0.0292062	0.082123
0.253346	0.0770805	0.169621
0.198316	0.282342	0.0194031
0.0507734	0.284063	0.165306
0.0516591	0.138413	0.309991
0.0325227	0.429172	0.0383728
0.450738	0.0354616	0.013928
0.186432	0.307621	0.00598161
0.24929	0.211059	0.0397167
0.0346294	0.0630737	0.402429
0.211799	0.218522	0.0698086
0.0338862	0.365614	0.100592
0.27145	0.0997035	0.128917
0.00274406	0.486685	0.0106603
0.227179	0.170908	0.102032
0.00279194	0.495177	0.00206366
0.124163	0.273681	0.102256
0.148586	0.125965	0.22553
0.111508	0.358475	0.0300752
0.177695	0.134615	0.187774
0.0450744	0.399844	0.055212
0.322629	0.144029	0.0334463
0.350299	0.114017	0.0358169
0.374169	0.116631	0.00933084
0.169415	0.196592	0.13404
0.0141795	0.0308022	0.455114
0.266152	0.059625	0.174336
0.00597953	0.010754	0.483352
0.491133	0.00821752	0.000732251
0.329367	0.103604	0.0670676
0.16049	0.00470256	0.334866
0.100689	0.0947344	0.30468
0.357729	0.13335	0.00899535
0.278253	0.0660127	0.15581
0.164343	0.0437359	0.292002
0.159225	0.0445973	0.296262
0.222943	0.0246433	0.252526
0	0.481846	0.0182378
0.119016	0.188787	0.192296
0.0673951	0.279219	0.153461
0.170517	0.197871	0.131678
0.202638	0.193176	0.10435
0.231564	0.0141864	0.254317
0.0153844	0.348674	0.135979
0.150501	0.00243792	0.347193
0.208213	0.043662	0.248191
0.0836741	0.380628	0.0357588
0.29328	0.0954582	0.111391
0.0860066	0.0225912	0.391526
0.0211316	0.421923	0.0569954
0.127786	0.0297738	0.342498
0.428578	0.0175684	0.0539321
0.246978	0.0163818	0.236738
0.0752311	0.265794	0.159041
0.255139	0.0923615	0.15268
0.116371	0.289648	0.0940776
0.290468	0.00599823	0.203666
0.0204426	0.215927	0.263679
0.130312	0.323783	0.0459854
0.059883	0.165804	0.274359
0.414935	0.0170092	0.0681459
0.0955225	0.151521	0.253008
0.434627	0.00853486	0.0568818
0.155347	0.246417	0.0982719
0.023127	0.0784588	0.398488
0.0874665	0.26442	0.148213
0.242923	0.0508071	0.206384
0.364569	0.118604	0.0169537
0.0397775	0.034818	0.425511
0.0761509	0.00231082	0.421577
